10percentage,12percentage,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Specialization_CE,Specialization_CS,Specialization_EC,Specialization_EL,Specialization_ME,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Assam,CollegeState_Bihar,CollegeState_Chhattisgarh,CollegeState_Delhi,CollegeState_Goa,CollegeState_Gujarat,CollegeState_Haryana,CollegeState_Himachal Pradesh,CollegeState_Jammu and Kashmir,CollegeState_Jharkhand,CollegeState_Karnataka,CollegeState_Kerala,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Meghalaya,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Sikkim,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Union Territory,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,GraduationYear_0,GraduationYear_2007,GraduationYear_2009,GraduationYear_2010,GraduationYear_2011,GraduationYear_2012,GraduationYear_2013,GraduationYear_2014,GraduationYear_2015,GraduationYear_2016,GraduationYear_2017,Gender_f,Gender_m,Degree_B.Tech/B.E.,Degree_M.Sc. (Tech.),Degree_M.Tech./M.E.,Degree_MCA,CollegeTier_1,CollegeTier_2
77.5,86.0,67.4,345,455,435,0.600057182338341,435,0,0,0,0,0,0,0.3836,0.7135,0.0914,0.1477,-1.0458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
88.6,82.6,84.9,485,585,565,0.694479327708463,454,366,0,0,0,0,0,1.1283,0.3448,0.2366,-0.1727,1.2923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
86.4,82.8,71.74,605,585,750,0.654107474545933,0,0,0,420,0,0,0,0.7027,0.3789,0.3174,-0.8682,-1.6273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
78.0,50.5,78.0,525,495,465,0.670743151433127,455,0,0,0,0,0,0,0.8192,-0.5913,-0.1988,0.7673,0.5024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
70.0,74.4,67.5,580,545,585,0.744758354008939,465,0,438,0,0,0,0,-1.5953,-0.4536,0.01,-0.8682,-0.0943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
78.0,72.0,71.34,535,460,620,0.744758354008939,495,0,438,0,0,0,0,-0.3027,0.2124,-1.0659,0.2727,0.0973,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
57.0,69.6,61.06,510,530,510,0.486747008438193,475,0,376,0,0,0,0,0.8463,0.5454,1.0859,-1.7556,0.8637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
88.6,79.4,69.47,385,385,404,0.824666400671332,325,400,0,0,0,0,0,-1.8083,-1.2153,-0.344,-0.2902,-0.9194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
85.0,63.6,64.94,555,435,544,0.635978756456794,445,0,0,0,0,0,0,1.1283,1.2808,0.5269,-0.9953,0.5024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
72.4,73.6,71.54,575,545,505,0.990008756723898,655,0,0,0,0,0,0,-0.7264,0.6568,-0.7794,-0.5253,-2.0253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
91.84,78.0,66.11,535,565,445,0.843123726665742,515,0,0,0,0,0,0,0.3555,0.6568,0.8171,-1.8179,-0.2875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
78.0,76.0,73.0,405,400,355,0.538386892985096,325,333,0,0,0,260,0,-0.7335,-0.1206,-2.1418,0.9066,-1.0524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
82.6,76.0,69.43,370,385,385,0.765673581234011,485,0,0,0,0,0,0,1.2772,-0.2871,-0.6048,-1.7556,-0.0943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
90.3,96.8,82.0,475,555,605,0.895776501560385,405,366,0,0,526,0,0,1.8517,1.2114,2.1617,-2.2627,0.4805,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
92.0,72.0,66.0,500,440,500,0.819416529835888,505,0,0,0,0,0,0,-2.457,-0.9531,-0.7585,0.9066,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
80.6,65.2,64.34,530,555,695,0.910770164246022,375,433,0,0,0,0,0,0.1282,0.2124,0.01,0.0192,-0.8608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
76.0,86.0,65.78,415,340,500,0.824666400671332,325,400,315,0,0,0,0,0.7027,0.5454,0.9322,0.0192,-1.244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
80.2,69.8,69.7,615,570,415,0.0,0,0,0,0,0,0,0,-1.0208,-0.4536,-0.6048,1.4136,0.2889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
69.0,89.2,62.6,325,465,475,0.910770164246022,325,433,0,0,0,0,0,0.0464,0.6568,-0.9245,-0.7897,-0.7615,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
89.0,78.0,80.0,645,535,615,0.985461394326131,465,500,0,0,0,393,0,-0.7264,-1.0593,-0.344,-0.4078,-0.6035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
81.8,81.2,74.64,605,620,665,0.976292560913216,555,484,0,0,0,0,0,0.2718,0.2124,-0.1437,-1.5021,-0.2859,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
92.1,93.5,74.3,385,525,535,0.952245572924303,585,0,0,0,0,0,0,-1.0355,-0.7473,0.0914,0.6498,-0.6035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
43.0,58.4,57.0,395,375,485,0.229481754911755,0,266,0,0,0,0,0,0.9737,0.6568,0.5269,0.8848,-0.1295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
83.6,66.0,67.0,380,470,325,0.991386932781466,0,0,0,0,633,0,0,-0.5899,-0.7866,-0.6048,-1.1218,-0.4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
81.0,77.0,67.0,605,510,545,0.0,0,0,0,0,0,0,0,1.2772,1.2114,2.008,0.0192,0.8637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
65.23,65.33,68.5,404,445,445,0.276047228046856,345,0,0,0,0,0,0,-3.0448,-1.2153,-1.5051,-0.2902,-0.406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
83.4,67.8,65.9,580,555,485,0.793580614548506,495,0,0,0,0,0,0,-2.1698,-1.2861,-0.9122,1.2869,-2.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
59.0,55.0,63.47,335,285,335,0.413838255788123,385,0,0,0,0,0,0,-0.5719,1.4368,1.1074,0.6498,0.1864,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
84.8,81.2,73.8,425,565,565,0.376059586651545,0,300,0,0,0,0,0,-0.1082,-0.5523,-1.3599,-0.7603,-0.4455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
88.8,69.4,75.3,615,495,450,0.783303536670298,0,388,0,0,0,324,0,1.4208,1.2114,1.2396,-1.2486,1.0554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
92.8,92.4,86.7,475,515,515,0.538386892985096,465,333,0,0,0,0,0,0.2782,0.3448,-0.344,-0.61337,0.1864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
79.4,90.2,60.2,510,570,310,0.622642915849938,425,0,407,0,0,0,0,0.7027,0.5454,-0.6048,0.5262,0.8637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
92.48,72.66,64.8,510,510,575,0.990008756723898,655,0,0,0,0,0,0,-1.0208,-1.1196,-1.527,-0.1076,-2.0105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
74.0,79.8,93.3,500,560,720,0.758379883023504,0,0,0,0,473,0,0,-0.3027,0.0459,-1.6807,0.0192,-0.6692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
83.0,77.2,71.84,500,470,405,0.605533552346783,575,0,0,0,0,356,0,-1.4517,0.2124,0.4711,-1.2486,-0.4776,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
82.88,87.33,77.4,545,505,544,0.338786347219528,315,292,0,0,0,0,0,0.7027,0.5454,0.7785,0.0192,-0.4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
73.0,72.6,65.0,475,555,665,0.824666400671332,405,400,0,0,0,0,0,-0.4463,-0.9531,-0.7585,0.3995,-2.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
90.5,89.5,75.56,425,475,555,0.704090412131314,465,0,0,0,0,0,0,0.3555,-0.1232,0.2366,0.17983,-0.7615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
73.07,67.5,61.93,580,640,635,0.649389714846691,0,356,0,0,0,0,0,-0.159,0.0459,-0.2974,-1.1218,-1.8189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
92.0,94.8,77.33,505,525,505,0.960603251997053,0,466,0,0,0,0,0,0.0464,0.9688,-0.1626,1.3549,-0.7615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
76.0,60.3,61.0,425,475,435,0.639587383022846,0,0,0,0,0,0,0,0.2009,0.6178,0.5994,0.4148,0.1864,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
85.0,73.0,75.0,370,485,280,0.840840968763718,0,0,0,473,0,0,0,-3.1752,-4.2831,-4.2935,-2.136,-5.8428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
71.6,69.0,68.72,755,645,705,0.952245572924303,585,0,0,0,0,0,0,0.5591,-0.6201,0.4711,-1.1218,-0.0943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
63.0,60.0,59.85,570,410,310,0.563267823666597,425,0,0,0,0,0,0,-2.6007,1.0449,0.1637,0.3995,-0.4776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
58.56,73.0,61.8,445,465,565,0.376059586651545,375,300,0,0,0,0,0,0.3555,0.6568,0.9623,0.6498,0.5024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
84.0,90.3,81.0,405,465,565,0.490636955889964,415,0,0,383,0,0,0,0.9737,-0.3183,-0.9245,0.884829999999999,-0.6035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
78.8,74.8,70.0,695,475,575,0.206710618336758,435,0,0,313,0,0,0,-1.9629,-0.7473,-1.9405,0.2973,0.1864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
85.83,74.5,75.0,475,570,535,0.953899775079926,535,0,530,0,0,0,0,-0.159,0.5454,0.9322,-1.1218,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
84.8,68.0,63.0,475,535,525,0.376059586651545,385,300,0,0,0,0,0,-1.6538,0.0328,0.9623,-0.1727,0.1864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
67.34,69.0,60.61,485,515,485,0.985461394326131,425,500,0,0,0,0,0,-1.2287,-0.2793,-0.344,-0.2609,-1.0774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
83.0,74.0,86.0,535,485,500,0.538386892985096,415,333,0,0,0,0,0,1.8517,1.3779,1.547,-2.136,0.6721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
86.0,62.6,65.12,500,450,400,0.493596387301038,0,324,0,0,0,0,0,0.4155,0.2124,1.2396,-1.2486,-0.0943,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
86.0,61.17,71.0,405,505,405,0.144789889482462,395,0,284,0,0,0,0,0.7027,-0.4536,-0.1437,-0.2344,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
78.8,70.4,73.0,465,510,370,0.649389714846691,0,356,0,0,0,393,0,1.7081,0.3789,0.7785,-2.136,0.6721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
73.0,65.0,71.0,455,580,505,0.649389714846691,405,356,0,0,0,0,0,1.1336,1.3779,1.547,-2.5163,1.6302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
66.0,77.0,72.6,415,475,405,0.735795709224656,475,0,0,0,0,0,0,-0.1082,-0.0842,0.7083,0.0623,0.3444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
86.0,82.25,74.21,485,445,545,0.229481754911755,435,266,0,0,0,0,0,0.9737,1.1248,1.2525,-0.7603,0.5024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
75.0,72.0,66.98,645,375,465,0.229481754911755,0,266,0,0,0,0,0,-2.1175,-0.2793,0.5269,1.3549,-1.0774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
78.6,88.5,73.0,500,495,575,0.758379883023504,455,333,0,0,473,0,0,-2.1698,-4.2831,-1.8344,-0.1076,-2.9686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
85.75,64.8,74.0,590,545,470,0.0,0,0,0,0,0,0,0,-1.0208,-0.2871,-0.4511,0.3995,-0.6692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
86.0,78.0,64.0,475,440,515,0.308400582860308,355,0,0,0,0,0,0,0.2718,-0.4536,-0.1437,0.2727,-1.0524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
84.2,81.4,71.68,395,450,470,0.943272157866555,0,452,0,0,0,0,0,-0.5899,-0.4536,0.01,1.0333,-1.4356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
76.8,87.7,73.15,510,555,440,0.744758354008939,525,0,438,0,0,0,0,-0.159,-0.4536,0.1637,0.5262,-0.0943,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
80.7,75.11,90.01,645,605,655,0.824666400671332,0,400,0,0,0,0,0,0.6646,0.0328,-1.9405,1.11982999999999,-0.168999999999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
79.23,70.33,71.88,570,470,430,0.670743151433127,455,0,0,0,0,0,0,1.2056,1.1248,0.0914,0.7967,0.6603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
80.0,83.6,71.36,625,560,635,0.953899775079926,535,0,530,0,0,0,0,-0.159,0.2124,-0.4511,-0.2344,-0.6692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
71.8,68.2,76.5,615,590,585,0.0,485,0,0,0,0,0,0,-0.159,-0.7866,-0.7585,0.1459,-2.0105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
83.5,87.2,79.95,580,615,510,0.953899775079926,485,0,530,0,0,0,0,0.5591,1.0449,-0.6048,0.7798,-1.0524,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
88.4,79.2,69.54,525,705,524,0.0,0,0,0,0,0,0,0,0.9737,-0.1232,-1.0697,1.5899,0.9763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
92.8,82.3,78.0,475,555,695,0.670743151433127,455,0,0,0,0,0,0,0.7027,0.8784,0.4711,-0.995,0.4805,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
70.26,70.0,69.2,315,555,585,0.356536487724475,565,0,346,0,0,0,0,0.4155,-0.1206,-0.2974,-0.2344,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
80.5,95.0,77.37,505,615,625,0.273500330399518,0,0,0,332,0,0,0,0.8192,1.5928,0.672,3.235,-0.8799,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
73.0,60.0,66.76,525,410,345,0.842248322257836,355,0,469,0,0,0,0,0.2718,0.7119,0.9322,-1.3753,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
82.0,82.0,80.7,505,565,545,0.0587928000083534,0,200,0,0,0,0,0,-1.1901,-0.7863,0.0552,1.7074,-1.0774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
73.0,71.0,73.4,575,385,335,0.538386892985096,285,333,0,0,0,0,0,0.2782,1.1248,-0.344,-0.7015,0.5024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
86.6,85.8,71.45,625,605,560,0.765673581234011,485,0,0,0,0,0,0,1.1336,1.0449,0.9322,-2.3895,-0.2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
60.4,61.6,59.0,565,545,545,0.765673581234011,485,0,0,0,0,0,0,-2.272,-0.5913,0.8171,0.6498,0.6603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
92.0,88.8,84.0,640,630,345,0.998876108102859,595,0,653,0,0,0,0,-0.7335,-1.1196,-1.0659,1.6672,0.0973,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
